Sector,Year,VolumeTotale,PrezzoInizioAnno,PrezzoFineAnno,VariazionePercentuale,PrezzoMedioGiornaliero
RUGER & COMPANY,2002,16336200,11.8299999237061,9.56999969482422,-19.10,12.48
RUGER & COMPANY,2004,17484500,11.6599998474121,9.02999973297119,-22.56,10.87
RUGER & COMPANY,2006,40824300,7.01999998092651,9.60000038146973,36.75,7.49
RUGER & COMPANY,2008,48106200,8.38000011444092,5.96999979019165,-28.76,7.23
RUGER & COMPANY,2011,50322200,15.0900001525879,33.4599990844727,121.74,24.43
RUGER & COMPANY,2013,97595500,45.8800010681152,73.0899963378906,59.31,56.59
RUGER & COMPANY,2015,54253600,34.9000015258789,59.6100006103516,70.80,53.93
RUGER & COMPANY,2017,72348400,53.4500007629395,55.8499984741211,4.49,54.63
"S.A. DE C.V.""",2000,12750200,15.1875,16.625,9.47,14.80
"S.A. DE C.V.""",2002,18631900,15.3900003433228,11.75,-23.65,13.41
"S.A. DE C.V.""",2004,15873300,17.5,27.3500003814697,56.29,21.37
"S.A. DE C.V.""",2006,97732400,32.5900001525879,42.4700012207031,30.32,34.85
"S.A. DE C.V.""",2008,135493300,42.75,23.0200004577637,-46.15,40.33
"S.A. DE C.V.""",2011,44137500,57.1300010681152,55.939998626709,-2.08,47.33
"S.A. DE C.V.""",2013,33705800,60.4500007629395,53.2200012207031,-11.96,88.02
"S.A. DE C.V.""",2015,31470500,129.229995727539,140.669998168945,8.85,111.16
"S.A. DE C.V.""",2017,34105900,79.7799987792969,102.76000213623,28.80,141.91
"S.A.""",1993,39467900,29.25,45.375,55.13,21.90
"S.A.""",1995,147764900,10.1499996185303,9.30000019073486,-8.37,16.02
"S.A.""",1997,164896900,51.25,41.375,-19.27,20.62
"S.A.""",1999,88899000,10.4375,11.6875,11.98,15.19
"S.A.""",2000,106216400,13.0,8.60000038146973,-33.85,15.38
"S.A.""",2002,126601500,29.5,4.55000019073486,-84.58,8.48
"S.A.""",2004,119999100,12.0,12.3699998855591,3.08,12.25
"S.A.""",2006,191353900,10.0080003738403,11.8800001144409,18.71,17.61
"S.A.""",2008,767585800,37.3800010681152,30.3199996948242,-18.89,19.38
"S.A.""",2011,2464843900,10.6300001144409,7.51999998092651,-29.26,25.03
"S.A.""",2013,1907139600,12.8149995803833,18.0599994659424,40.93,41.44
"S.A.""",2015,2264972500,30.1299991607666,25.9300003051758,-13.94,30.52
"S.A.""",2017,1793822400,20.6399993896484,29.5799999237061,43.31,39.78
S.A.,2013,477941600,16.3199996948242,13.6400003433228,-16.42,14.82
S.A.,2015,365997100,9.81999969482422,8.67000007629395,-11.71,9.43
S.A.,2017,426992200,7.28000020980835,7.30999994277954,0.41,8.87
"S.A.B. DE C.V.""",2002,1926177600,3.23833322525024,2.39333343505859,-26.09,2.64
"S.A.B. DE C.V.""",2004,2198677200,4.66666650772095,8.67333316802979,85.86,6.28
"S.A.B. DE C.V.""",2006,2118004000,15.5749998092651,22.6100006103516,45.17,18.45
"S.A.B. DE C.V.""",2008,4019046400,29.6299991607666,15.4049997329712,-48.01,24.86
"S.A.B. DE C.V.""",2011,1620452400,28.9750003814697,22.6000003814697,-22.00,25.68
"S.A.B. DE C.V.""",2013,2052231600,23.2999992370605,23.3199996948242,0.09,20.42
"S.A.B. DE C.V.""",2015,1082917700,21.7099990844727,14.0600004196167,-35.24,17.33
"S.A.B. DE C.V.""",2017,843058900,14.9200000762939,8.02000045776367,-46.25,14.82
"S.P.A.""",1993,19821200,7.875,14.0,77.78,9.89
"S.P.A.""",1995,16074000,16.875,22.6875,34.44,18.24
"S.P.A.""",1997,13809200,23.125,20.625,-10.81,23.57
"S.P.A.""",1999,13519100,24.5,13.25,-45.92,18.28
"S.P.A.""",2000,20135500,13.0,12.25,-5.77,11.52
"S.P.A.""",2002,12375200,14.0,10.1599998474121,-27.43,12.98
"S.P.A.""",2004,8957700,10.2299995422363,10.8500003814697,6.06,10.55
"S.P.A.""",2006,9368000,7.09999990463257,8.51000022888184,19.86,7.25
"S.P.A.""",2008,7142300,4.30000019073486,2.40000009536743,-44.19,3.32
"S.P.A.""",2011,6340500,3.29999995231628,2.25,-31.82,3.42
"S.P.A.""",2013,12139100,1.92999994754791,2.58999991416931,34.20,2.14
"S.P.A.""",2015,3919500,1.60000002384186,1.61000001430511,0.62,1.89
"S.P.A.""",2017,6183700,2.20000004768372,1.60000002384186,-27.27,2.42
"SERIES 1""",1999,2864499600,51.0625,91.375,78.95,61.13
"SERIES 1""",2000,7790524600,94.75,58.375,-38.39,89.87
"SERIES 1""",2002,22422666600,40.1100006103516,24.3700008392334,-39.24,29.05
"SERIES 1""",2004,24691307700,36.3600006103516,39.9199981689453,9.79,36.41
"SERIES 1""",2006,26985303800,41.310001373291,43.1599998474121,4.48,40.71
"SERIES 1""",2008,46236114000,50.4099998474121,29.7399997711182,-41.00,41.79
"SERIES 1""",2011,16726215000,55.310001373291,55.8300018310547,0.94,56.32
"SERIES 1""",2013,7847163900,67.1999969482422,87.9599990844727,30.89,74.73
"SERIES 1""",2015,8145660900,102.940002441406,111.860000610352,8.67,108.22
"SERIES 1""",2017,6982211100,119.540000915527,155.759994506836,30.30,140.33
"TBK""",1996,43260300,23.1481475830078,31.9444446563721,38.00,28.35
"TBK""",1998,324430500,9.78009223937988,6.07638883590698,-37.87,6.13
"TBK""",2001,52160000,4.1875,5.80000019073486,38.51,5.37
"TBK""",2003,52533600,8.35000038146973,16.4200000762939,96.65,11.04
"TBK""",2005,64416000,21.3400001525879,23.8600006103516,11.81,20.50
"TBK""",2007,83635800,46.9799995422363,42.0099983215332,-10.58,45.30
"TBK""",2009,67783400,25.4799995422363,39.9500007629395,56.79,30.83
"TBK""",2010,69798600,40.9900016784668,35.6500015258789,-13.03,37.11
"TBK""",2012,88714500,31.0499992370605,36.9500007629395,19.00,35.22
"TBK""",2014,52231200,34.8300018310547,45.2299995422363,29.86,42.72
"TBK""",2016,65487400,44.6300010681152,29.1599998474121,-34.66,51.90
"TBK""",2018,72722200,32.4599990844727,22.6100006103516,-30.35,27.28
BASIC INDUSTRIES,1971,242400000,5.63103008270264,4.34542512893677,-22.83,5.43
BASIC INDUSTRIES,1973,400105300,10.2317552566528,12.8205127716064,25.30,5.24
BASIC INDUSTRIES,1975,478036600,2.0,2.375,18.75,5.67
BASIC INDUSTRIES,1977,590959200,9.5,5.94444465637207,-37.43,5.99
BASIC INDUSTRIES,1979,665238900,9.09146976470947,9.12228775024414,0.34,6.38
BASIC INDUSTRIES,1980,1911532600,6.375,9.0,41.18,6.35
BASIC INDUSTRIES,1982,3365105800,3.20000004768372,8.625,169.53,5.33
BASIC INDUSTRIES,1984,3646365228,8.58333301544189,9.56666660308838,11.46,7.17
BASIC INDUSTRIES,1986,5532900245,0.828125,1.3400000333786,61.81,9.44
BASIC INDUSTRIES,1988,4740718800,8.59375,12.625,46.91,11.14
BASIC INDUSTRIES,1991,4963871400,3.0625,8.34375,172.45,11.84
BASIC INDUSTRIES,1993,5915769800,1.625,9.5625,488.46,13.79
BASIC INDUSTRIES,1995,6625023500,6.07407426834106,23.5714282989502,288.07,15.68
BASIC INDUSTRIES,1997,7846646400,14.46875,17.4375,20.52,17.43
BASIC INDUSTRIES,1999,9477329600,6.84369993209839,54.78125,700.46,15.77
BASIC INDUSTRIES,2000,14055482088,13.921875,7.0625,-49.27,16.41
BASIC INDUSTRIES,2002,21959065959,21.5289974212646,23.75,10.32,15.23
BASIC INDUSTRIES,2004,25868530000,35.5200004577637,5.19000005722046,-85.39,19.18
BASIC INDUSTRIES,2006,42527265114,18.1000003814697,8.93000030517578,-50.66,26.54
BASIC INDUSTRIES,2008,83126401608,36.6399993896484,31.5300006866455,-13.95,30.76
BASIC INDUSTRIES,2011,77381886870,81.5999984741211,102.099998474121,25.12,31.23
BASIC INDUSTRIES,2013,69008307566,14.6599998474121,5.11999988555908,-65.08,31.51
BASIC INDUSTRIES,2015,78619502045,19.3400001525879,8.69999980926514,-55.02,30.38
BASIC INDUSTRIES,2017,82222620953,118.040000915527,50.9900016784668,-56.80,36.34
CAPITAL GOODS,1971,568596600,1.05078125,0.91796875,-12.64,59.12
CAPITAL GOODS,1973,1205235900,387.5,257.5,-33.55,38.19
CAPITAL GOODS,1975,1221423000,1.0,1.42736983299255,42.74,28.61
CAPITAL GOODS,1977,1875018000,11.3636360168457,9.09090900421143,-20.00,27.76
CAPITAL GOODS,1979,2239018700,1.99386501312256,3.78125,89.64,34.21
CAPITAL GOODS,1980,3998785300,3.49191212654114,4.10199308395386,17.47,22.84
CAPITAL GOODS,1982,5698092300,2.09259247779846,1.79629623889923,-14.16,15.15
CAPITAL GOODS,1984,7416331300,12.8560523986816,3.44444441795349,-73.21,22.63
CAPITAL GOODS,1986,8228917700,3.51165986061096,2.96296286582947,-15.63,40.92
CAPITAL GOODS,1988,7067536500,3.875,5.0625,30.65,28.15
CAPITAL GOODS,1991,8149861300,9.8542947769165,6.71875,-31.82,9.41
CAPITAL GOODS,1993,8929777700,5.68181800842285,0.955560386180878,-83.18,12.68
CAPITAL GOODS,1995,11631885900,23.9166660308838,13.25,-44.60,17.31
CAPITAL GOODS,1997,12929882500,5.625,25.8333339691162,359.26,30.74
CAPITAL GOODS,1999,13518218400,18.7200469970703,21.9898166656494,17.47,22.92
CAPITAL GOODS,2000,18181663600,12.252875328064,12.34375,0.74,32.28
CAPITAL GOODS,2002,27532285280,19.7950000762939,21.4249992370605,8.23,17.87
CAPITAL GOODS,2004,25615691500,61.7400016784668,51.6749992370605,-16.30,27.72
CAPITAL GOODS,2006,35721992600,9.01500034332275,12.6824998855591,40.68,30.81
CAPITAL GOODS,2008,64263508820,2.15000009536743,26.0300006866455,1110.70,26.68
CAPITAL GOODS,2011,66350893658,7.19000005722046,18.75,160.78,28.05
CAPITAL GOODS,2013,51408771936,17.0,19.0499992370605,12.06,36.11
CAPITAL GOODS,2015,51777501893,37.2000007629395,28.0,-24.73,41.15
CAPITAL GOODS,2017,46648145731,33.0,0.740000009536743,-97.76,50.43
CONSUMER DURABLES,1971,26803000,15.625,15.9375,2.00,15.81
CONSUMER DURABLES,1973,61317400,15.5625,7.625,-51.00,6.52
CONSUMER DURABLES,1975,45594600,0.185546875,0.291015625,56.84,4.78
CONSUMER DURABLES,1977,61469000,11.875,8.625,-27.37,5.10
CONSUMER DURABLES,1979,94537400,0.3515625,0.36328125,3.33,4.11
CONSUMER DURABLES,1980,457366800,6.4375,8.0,24.27,3.15
CONSUMER DURABLES,1982,813269200,3.93246650695801,4.42683362960815,12.57,4.19
CONSUMER DURABLES,1984,823943400,0.98046875,1.40625,43.43,5.24
CONSUMER DURABLES,1986,1532148600,0.821995437145233,0.878684818744659,6.90,8.57
CONSUMER DURABLES,1988,1146061300,10.625,0.854166686534882,-91.96,9.47
CONSUMER DURABLES,1991,1143818300,14.8000001907349,16.3999996185303,10.81,10.92
CONSUMER DURABLES,1993,1521573500,4.4375,3.875,-12.68,19.13
CONSUMER DURABLES,1995,1815498800,7.83333349227905,6.79166650772095,-13.30,33.13
CONSUMER DURABLES,1997,2377179600,25.4840621948242,63.625,149.67,28.16
CONSUMER DURABLES,1999,2914849900,50.9947280883789,62.7396926879883,23.03,29.16
CONSUMER DURABLES,2000,3134998668,2.48828125,13.875,457.61,26.98
CONSUMER DURABLES,2002,4899551445,21.9500007629395,3.10500001907349,-85.85,18.98
CONSUMER DURABLES,2004,6394033074,6.3600001335144,7.51000022888184,18.08,25.14
CONSUMER DURABLES,2006,7435306772,14.0799999237061,22.3899993896484,59.02,26.10
CONSUMER DURABLES,2008,11596546393,19.7999992370605,17.9699993133545,-9.24,22.36
CONSUMER DURABLES,2011,10604699615,38.689998626709,28.7800006866455,-25.61,24.47
CONSUMER DURABLES,2013,8470443452,14.0100002288818,52.189998626709,272.52,30.50
CONSUMER DURABLES,2015,8445340125,6.55000019073486,12.1899995803833,86.11,37.75
CONSUMER DURABLES,2017,9585683077,37.875,37.8499984741211,-0.07,42.01
CONSUMER NON-DURABLES,1971,960748800,0.865885436534882,1.27083337306976,46.77,0.85
CONSUMER NON-DURABLES,1973,1093459600,1.26041662693024,1.1953125,-5.17,1.84
CONSUMER NON-DURABLES,1975,1677646600,2.09090995788574,0.119790002703667,-94.27,2.27
CONSUMER NON-DURABLES,1977,2045919300,10.28125,14.0,36.17,3.21
CONSUMER NON-DURABLES,1979,2179580800,1.47395837306976,1.5,1.77,4.01
CONSUMER NON-DURABLES,1980,4309409100,0.229169994592667,0.408199995756149,78.12,3.42
CONSUMER NON-DURABLES,1982,6377647000,1.7734375,3.0234375,70.48,4.48
CONSUMER NON-DURABLES,1984,7866682800,6.93181991577148,6.36363983154297,-8.20,6.00
CONSUMER NON-DURABLES,1986,15371216200,0.462537825107574,0.618984460830688,33.82,10.81
CONSUMER NON-DURABLES,1988,8694096300,2.5390625,8.875,249.54,9.66
CONSUMER NON-DURABLES,1991,6189833700,9.28125,11.09375,19.53,16.71
CONSUMER NON-DURABLES,1993,7825417600,28.375,5.765625,-79.68,22.70
CONSUMER NON-DURABLES,1995,7587991735,26.0,3.75,-85.58,18.65
CONSUMER NON-DURABLES,1997,8356034200,1.97866976261139,3.41320538520813,72.50,20.76
CONSUMER NON-DURABLES,1999,10033454900,8.0,10.90625,36.33,19.43
CONSUMER NON-DURABLES,2000,11342820300,10.375,30.46875,193.67,18.79
CONSUMER NON-DURABLES,2002,11769414200,3.95000004768372,1.50999999046326,-61.77,20.60
CONSUMER NON-DURABLES,2004,15317003680,16.9300003051758,86.0,407.97,40.35
CONSUMER NON-DURABLES,2006,24603475987,1.33000004291534,1.75600004196167,32.03,38.01
CONSUMER NON-DURABLES,2008,37292915564,45.2599983215332,22.7000007629395,-49.85,29.09
CONSUMER NON-DURABLES,2011,30631379700,56.9500007629395,16.0699996948242,-71.78,30.93
CONSUMER NON-DURABLES,2013,25096089400,7.69999980926514,40.3199996948242,423.64,39.38
CONSUMER NON-DURABLES,2015,29007076108,84.7600021362305,52.5499992370605,-38.00,42.66
CONSUMER NON-DURABLES,2017,32152851270,11.9099998474121,4.1399998664856,-65.24,45.31
CONSUMER SERVICES,1971,1159295900,0.367283940315247,0.935185194015503,154.62,0.88
CONSUMER SERVICES,1973,1733149800,2.5065746307373,0.97078400850296,-61.27,5.51
CONSUMER SERVICES,1975,2106775900,0.648148119449615,0.601851880550385,-7.14,4.36
CONSUMER SERVICES,1977,2114990600,1.35416662693024,1.57291662693024,16.15,3.97
CONSUMER SERVICES,1979,2211854300,0.826964139938354,0.921988010406494,11.49,4.23
CONSUMER SERVICES,1980,3724257600,2.22222232818604,5.5,147.50,39.52
CONSUMER SERVICES,1982,6800302200,7.66666650772095,8.91666698455811,16.30,31.19
CONSUMER SERVICES,1984,9464516100,5.40625,6.8125,26.01,34.20
CONSUMER SERVICES,1986,8478353900,89.0,44.0,-50.56,18.88
CONSUMER SERVICES,1988,7717265500,169.354843139648,34.0,-79.92,17.09
CONSUMER SERVICES,1991,9054411100,10.5625,11.8125,11.83,21.87
CONSUMER SERVICES,1993,14752324900,4.58333349227905,7.5,63.64,24.23
CONSUMER SERVICES,1995,19537712400,2.25,0.666666686534882,-70.37,28.42
CONSUMER SERVICES,1997,20537030800,8.84375,9.015625,1.94,44.20
CONSUMER SERVICES,1999,26501060586,20.46875,21.34375,4.27,37.54
CONSUMER SERVICES,2000,29537349874,17.0625,19.6875,15.38,36.33
CONSUMER SERVICES,2002,39954037639,9.25393962860107,8.43554973602295,-8.84,40.47
CONSUMER SERVICES,2004,59273250375,30.0,25.0233840942383,-16.59,51.47
CONSUMER SERVICES,2006,65092292030,6.42000007629395,7.0,9.03,95.93
CONSUMER SERVICES,2008,123432437924,64.1474533081055,29.8700008392334,-53.44,76.86
CONSUMER SERVICES,2011,121149991652,21.9400672912598,10.3999996185303,-52.60,125.03
CONSUMER SERVICES,2013,101547116021,31.8600006103516,68.6500015258789,115.47,89.51
CONSUMER SERVICES,2015,100901135688,20.7800006866455,7.23999977111816,-65.16,84.53
CONSUMER SERVICES,2017,107988030257,3.35999989509583,86.2099990844727,2465.77,109.30
ENERGY,1971,1605353700,2.26953125,2.3046875,1.55,3.05
ENERGY,1973,1905185400,5.0078125,4.375,-12.64,3.66
ENERGY,1975,1923969500,2.0703125,2.7734375,33.96,3.89
ENERGY,1977,2624344300,1.15364587306976,1.0390625,-9.93,4.33
ENERGY,1979,3167351500,0.359375,0.4921875,36.96,4.55
ENERGY,1980,5289598300,9.90236949920654,19.8940830230713,100.90,36.96
ENERGY,1982,8792989600,8.16666698455811,8.33333301544189,2.04,11.74
ENERGY,1984,9628463700,3.41666674613953,8.46875,147.87,10.96
ENERGY,1986,12921122500,2.5,3.58333325386047,43.33,7.94
ENERGY,1988,10654944073,6.125,6.39572525024414,4.42,8.22
ENERGY,1991,11164831174,6.4375,2.0625,-67.96,11.28
ENERGY,1993,11982037789,9.62424659729004,3.82500004768372,-60.26,12.21
ENERGY,1995,12392775759,14.75,1.99219000339508,-86.49,15.49
ENERGY,1997,17250037629,15.0,4.65625,-68.96,29.06
ENERGY,1999,20618541856,0.625,1.1875,90.00,18.13
ENERGY,2000,27108469640,5.0625,11.5,127.16,26.41
ENERGY,2002,36890939507,40.9500007629395,18.5499992370605,-54.70,18.10
ENERGY,2004,42002738600,19.9099998474121,37.9000015258789,90.36,29.00
ENERGY,2006,68093505840,27.7199993133545,30.3000011444092,9.31,62.67
ENERGY,2008,113867856485,25.4500007629395,2.59999990463257,-89.78,99.93
ENERGY,2011,93726452274,45.1399993896484,37.3699989318848,-17.21,125.50
ENERGY,2013,67935511946,35.1266670227051,38.473331451416,9.53,176.77
ENERGY,2015,114400596087,80.2099990844727,15.7200002670288,-80.40,184.34
ENERGY,2017,114211392149,6.26000022888184,34.2099990844727,446.49,44.14
FINANCE,1973,321833100,1.30729162693024,0.430555552244186,-67.07,1.62
FINANCE,1975,473796500,1.70583200454712,2.36563491821289,38.68,1.16
FINANCE,1977,385537400,0.701283872127533,0.776087462902069,10.67,4.19
FINANCE,1979,497887600,14.8881254196167,14.7843751907349,-0.70,3.95
FINANCE,1980,1879305900,1.9230842590332,1.04166662693024,-45.83,3.46
FINANCE,1982,2880270900,10.3125,11.1875,8.48,3.81
FINANCE,1984,5354689500,0.648000001907349,6.0073618888855,827.06,5.49
FINANCE,1986,9182292786,5.53125,4.90625,-11.30,9.07
FINANCE,1988,8391460222,2.17283940315247,5.43728303909302,150.24,7.00
FINANCE,1991,11146417975,3.125,20.25,548.00,8.74
FINANCE,1993,15872590372,5.390625,6.09375,13.04,12.00
FINANCE,1995,15042961098,2.67476034164429,9.16666698455811,242.71,13.38
FINANCE,1997,16739655950,10.5950860977173,14.0625,32.73,23.05
FINANCE,1999,24028951100,20.1028137207031,17.9761905670166,-10.58,28.82
FINANCE,2000,26931323984,19.125,5.70370388031006,-70.18,26.67
FINANCE,2002,32955807769,52.1100006103516,15.5,-70.26,29.69
FINANCE,2004,34402258642,490.0,481.799987792969,-1.67,39.61
FINANCE,2006,44476214422,51.8199996948242,68.0199966430664,31.26,42.61
FINANCE,2008,162697209412,24.4099998474121,2.4300000667572,-90.05,28.43
FINANCE,2011,192526562861,6.21000003814697,7.42581987380981,19.58,70.40
FINANCE,2013,128125535940,72.4599990844727,17.1299991607666,-76.36,307.05
FINANCE,2015,115880173963,11.6999998092651,14.9899997711182,28.12,115.13
FINANCE,2017,111875638997,15.5,99.8899993896484,544.45,39.74
HEALTH CARE,1970,348628800,1.21875,1.1875,-2.56,3.41
HEALTH CARE,1972,476496500,8.328125,10.703125,28.52,5.00
HEALTH CARE,1974,679080800,1.39048671722412,1.49086940288544,7.22,4.02
HEALTH CARE,1976,1024424200,3.1953125,2.9765625,-6.85,4.05
HEALTH CARE,1978,1472798700,5.84375,7.890625,35.03,3.96
HEALTH CARE,1981,4682686100,2.25,2.359375,4.86,3.46
HEALTH CARE,1983,8856438700,0.423750013113022,0.560000002384186,32.15,6.67
HEALTH CARE,1985,10788124600,4.546875,0.28125,-93.81,6.65
HEALTH CARE,1987,17458855000,13.4166669845581,12.8333330154419,-4.35,162.15
HEALTH CARE,1989,14604031600,0.620639264583588,13.0,1994.61,147.41
HEALTH CARE,1990,16326237700,0.790123462677002,0.78125,-1.12,170.95
HEALTH CARE,1992,15389333800,6.59722232818604,63.0,854.95,131.48
HEALTH CARE,1994,15873972900,0.73046875,1.1484375,57.22,63.04
HEALTH CARE,1996,21816541300,7.96875,6.28125,-21.18,150.30
HEALTH CARE,1998,23563972900,2.84999990463257,49.0,1619.30,82.53
HEALTH CARE,2001,36842440200,14.84375,29.1309070587158,96.25,258.25
HEALTH CARE,2003,41176526900,10.3100004196167,22.8500003814697,121.63,163.62
HEALTH CARE,2005,36965644500,62.9000015258789,60.0999984741211,-4.45,248.46
HEALTH CARE,2007,54034505100,13.1700000762939,0.850000023841858,-93.55,92.84
HEALTH CARE,2009,63790954281,8.10000038146973,8.34000015258789,2.96,50.80
HEALTH CARE,2010,59161839293,5.80000019073486,23.5,305.17,56.04
HEALTH CARE,2012,51935174478,4.1399998664856,39.2350006103516,847.71,38.74
HEALTH CARE,2014,60337889930,36.7220001220703,2.25999999046326,-93.85,71.77
HEALTH CARE,2016,68315794939,73.2200012207031,9.44999980926514,-87.09,36.40
HEALTH CARE,2018,56909294880,2.90000009536743,3.64000010490417,25.52,38.92
"INC.""",1999,7783100,22.0,33.5,52.27,26.00
"INC.""",2000,10933700,31.375,10.3125,-67.13,17.02
"INC.""",2002,5763900,19.9500007629395,14.1999998092651,-28.82,16.82
"INC.""",2004,24954400,31.2099990844727,46.7700004577637,49.86,34.81
"INC.""",2006,21008400,47.5,52.4000015258789,10.32,47.37
"INC.""",2008,32477600,48.2000007629395,26.9300003051758,-44.13,34.57
"INC.""",2011,10104600,23.5400009155273,19.8400001525879,-15.72,24.09
"INC.""",2013,7926800,19.8600006103516,19.7999992370605,-0.30,19.45
"INC.""",2015,11851900,30.3600006103516,18.6499996185303,-38.57,26.18
"INC.""",2017,10937100,36.3499984741211,44.9500007629395,23.66,37.84
MISCELLANEOUS,1973,86393600,1.21875,0.453119993209839,-62.82,0.85
MISCELLANEOUS,1975,93539200,0.734380006790161,0.914059996604919,24.47,1.01
MISCELLANEOUS,1977,103129600,0.992190003395081,1.25780999660492,26.77,1.15
MISCELLANEOUS,1979,95052800,1.44530999660492,2.0,38.38,1.68
MISCELLANEOUS,1980,159076000,1.9375,2.13281011581421,10.08,2.97
MISCELLANEOUS,1982,369334400,4.71875,7.4375,57.62,4.83
MISCELLANEOUS,1984,288715100,4.1875,4.4375,5.97,17.14
MISCELLANEOUS,1986,277769700,8.14814853668213,9.03703689575195,10.91,23.45
MISCELLANEOUS,1988,296386800,50.0,89.84375,79.69,17.01
MISCELLANEOUS,1991,287043700,10.75,1.55555558204651,-85.53,170.09
MISCELLANEOUS,1993,316703200,2.29629635810852,2.96296286582947,29.03,61.70
MISCELLANEOUS,1995,436196100,6.875,10.0,45.45,124.67
MISCELLANEOUS,1997,908781300,9.5,6.04166984558105,-36.40,65.55
MISCELLANEOUS,1999,23458716386,10.5,14.8125,41.07,48.31
MISCELLANEOUS,2000,14448878416,307.5,7.875,-97.44,137.72
MISCELLANEOUS,2002,18806179008,8.08888912200928,7.52444458007812,-6.98,13.44
MISCELLANEOUS,2004,14093736379,35.4900016784668,34.439998626709,-2.96,18.17
MISCELLANEOUS,2006,18509619101,7.23999977111816,9.18000030517578,26.80,52.39
MISCELLANEOUS,2008,38667160591,2.20000004768372,0.409999996423721,-81.36,20.82
MISCELLANEOUS,2011,24368076009,23.3950004577637,27.0599994659424,15.67,43.00
MISCELLANEOUS,2013,19788849633,4.71999979019165,3.36999988555908,-28.60,49.08
MISCELLANEOUS,2015,19434792594,72.1699981689453,94.1800003051758,30.50,58.07
MISCELLANEOUS,2017,20296181197,21.5499992370605,4.13000011444092,-80.84,50.36
N/A,1975,15978,3.25669002532959,2.00297999382019,-38.50,1.87
N/A,1977,303388,3.25669002532959,38.0065994262695,1067.03,14.73
N/A,1979,34686865,7.83333349227905,64.5009994506836,723.42,23.48
N/A,1980,72384150,15.2916669845581,21.4166660308838,40.05,18.38
N/A,1982,66789200,4.65625,5.3125,14.09,14.08
N/A,1984,67688300,18.375,18.625,1.36,16.13
N/A,1986,81545900,22.125,23.625,6.78,21.11
N/A,1988,403947700,6.625,7.25,9.43,14.09
N/A,1991,793255100,11.375,12.375,8.79,14.71
N/A,1993,929197800,15.125,12.625,-16.53,17.95
N/A,1995,973315800,7.5,6.75,-10.00,14.99
N/A,1997,942299200,9.53125,9.75,2.30,17.13
N/A,1999,1334332300,11.875,8.8125,-25.79,19.46
N/A,2000,2518795651,12.5625,17.4375,38.81,30.67
N/A,2002,3620488271,13.6999998092651,14.0,2.19,18.00
N/A,2004,5962716342,15.039999961853,14.0200004577637,-6.78,21.04
N/A,2006,116899148211,14.9899997711182,22.3999996185303,49.43,27.99
N/A,2008,104305171936,16.0100002288818,7.78000020980835,-51.41,23.09
N/A,2011,297003687030,20.1700000762939,21.8500003814697,8.33,29.40
N/A,2013,424381964333,14.9799995422363,8.64999961853027,-42.26,28.95
N/A,2015,35956907235,29.7900009155273,11.3500003814697,-61.90,27.90
N/A,2017,30854806192,16.3199996948242,72.0899963378906,341.73,181.65
PUBLIC UTILITIES,1970,21413600,22.25,22.5,1.12,12.98
PUBLIC UTILITIES,1972,33280700,6.5,6.25,-3.85,15.37
PUBLIC UTILITIES,1974,85353600,17.5,12.875,-26.43,6.59
PUBLIC UTILITIES,1976,112771800,10.4375,11.5625,10.78,7.58
PUBLIC UTILITIES,1978,102882500,0.883149981498718,0.996379971504211,12.82,8.43
PUBLIC UTILITIES,1981,695078400,1.83333337306976,1.52777779102325,-16.67,6.62
PUBLIC UTILITIES,1983,1743091100,10.46875,12.6953125,21.27,8.68
PUBLIC UTILITIES,1985,3239760600,16.375,20.0,22.14,10.73
PUBLIC UTILITIES,1987,5230645900,14.9166669845581,12.8333330154419,-13.97,14.48
PUBLIC UTILITIES,1989,4570695800,8.1875,9.75,19.08,16.77
PUBLIC UTILITIES,1990,4259158000,17.8125,17.3125,-2.81,16.34
PUBLIC UTILITIES,1992,4216364400,4.83333349227905,5.91666650772095,22.41,19.40
PUBLIC UTILITIES,1994,5505426300,18.5,22.3706531524658,20.92,20.39
PUBLIC UTILITIES,1996,5862118300,15.9169549942017,20.1875,26.83,26.98
PUBLIC UTILITIES,1998,8498325800,154.0625,3.6875,-97.61,34.46
PUBLIC UTILITIES,2001,15249160377,9.24546337127686,7.10265207290649,-23.18,26.48
PUBLIC UTILITIES,2003,18148178222,16.0874996185303,35.2000007629395,118.80,19.64
PUBLIC UTILITIES,2005,21806340638,26.6100006103516,26.1599998474121,-1.69,24.49
PUBLIC UTILITIES,2007,35006054913,34.006763458252,21.4285717010498,-36.99,32.53
PUBLIC UTILITIES,2009,50805062160,20.7849140167236,20.2800006866455,-2.43,21.66
PUBLIC UTILITIES,2010,53366182541,15.835000038147,22.5200004577637,42.22,32.49
PUBLIC UTILITIES,2012,51038478148,15.5950002670288,19.0149993896484,21.93,37.86
PUBLIC UTILITIES,2014,45006778950,12.7266664505005,37.9799995422363,198.43,48.71
PUBLIC UTILITIES,2016,47919781763,16.9899997711182,60.7700004577637,257.68,66.92
PUBLIC UTILITIES,2018,33068529743,58.7999992370605,63.6500015258789,8.25,31.84
TECHNOLOGY,1971,806682100,0.211100697517395,0.339712470769882,60.92,8.19
TECHNOLOGY,1973,1368543553,20.4500007629395,15.421875,-24.59,58.93
TECHNOLOGY,1975,1752802939,1.40885412693024,1.96875,39.74,45.92
TECHNOLOGY,1977,1873995497,302.5,242.91667175293,-19.70,33.95
